"","B.lactating","B.pregnant","B.virgin","L.lactating","L.pregnant","L.virgin"
"240725",-10.8994950604264,-10.9695506791857,-10.2931806166279,-13.5181071780636,-14.5042642655729,-13.2040684505879
"240726",-14.871316371229,-14.2745339833273,-13.8458970824774,-16.9443952416006,-14.2946465723511,-14.8475748058198
"383491",-14.0913332871066,-14.516476114253,-14.8582955095858,-19.0267376293459,-15.4524935824844,-15.1988434215208
"17978",-8.83771695998272,-9.06079334309624,-9.32460541824938,-9.79196657668972,-9.65493305157658,-9.36262927996808
"72265",-10.008839718804,-9.84512002371915,-9.82487248120016,-7.95242351840149,-8.70479655094059,-9.33359500466208
"212442",-11.7165038347711,-12.1961713189371,-12.2580157013558,-10.4968322120407,-11.6114786097562,-11.4219257661621
"14048",-10.5759695016233,-11.0895279219408,-11.3079539779677,-16.9444303752983,-16.7577350631628,-16.6622722707128
"17681",-16.4197595146634,-16.0831093704131,-15.8316592702699,-15.932567474147,-13.6071585247214,-13.2600207130368
"21749",-11.6270651923879,-11.9573015412089,-11.594550108761,-11.4599563947539,-11.8997138910631,-11.7854096602101
"226866",-11.4020010179568,-11.0902646669872,-10.4002297910666,-16.9444303752983,-14.4555980448195,-14.7107996941554
"19989",-7.77852322187922,-7.55350316743378,-7.4805982044483,-8.14155351397419,-7.51668295831253,-7.55004053243227
"98711",-9.70589726170168,-9.72613714443898,-9.48304322905209,-11.6741491663583,-10.44437314915,-10.691846695719
"29819",-10.9095795790772,-10.842043875111,-11.1142970579711,-11.0539352424625,-10.846419347812,-11.0456227099959
"66799",-10.243717983547,-10.5290632045417,-10.525634959191,-11.0042644097003,-11.0364728172262,-11.1550212714308
"67923",-9.27760044279548,-9.24428783166498,-9.11251821699182,-10.1000160612317,-10.1060672696073,-9.99914717867787
"70397",-10.7176419335738,-10.7197312865595,-11.002542918639,-10.2169177019068,-10.8854007689417,-11.143968427754
"17087",-13.1739750410156,-13.223464422795,-13.8257751066366,-11.8087536354341,-11.820222582978,-12.7583761019158
"57339",-12.0933122873726,-11.7626085469902,-11.9307312269833,-12.6332162895241,-12.953301701045,-12.9713399409822
"14545",-14.4071501886318,-14.0510262255849,-16.3605585754322,-16.9444303752983,-16.7577350631628,-16.3982461149838
"94227",-12.3581898422592,-11.641902830049,-11.9343421566908,-15.6562605024107,-15.9060372566891,-14.8000670127726
"83691",-11.3443312670032,-11.3265286871156,-10.7278271282164,-14.9805515970767,-15.4524935824844,-14.8988426048206
"21419",-9.12710328754513,-9.62832391284517,-9.73135034440847,-11.8616730191705,-12.006499097732,-9.66532521222738
"241035",-17.3806818455569,-19.0267376293459,-19.0267376293459,-19.0267376293459,-16.3879065775226,-14.2680790890483
"17215",-12.0377741346188,-10.6318833276137,-9.96879969046521,-10.0361046123994,-10.2956393390769,-9.786768065677
"74229",-12.6030455382601,-12.5254863365423,-12.0542083633737,-16.3156121538717,-15.3368993559683,-13.6211492078622
"71877",-12.5693664810952,-13.1337819044487,-12.7115896344821,-14.7608089170409,-14.8353630572571,-13.6067272404763
"170829",-12.3896125412225,-12.7930370154873,-12.2825375346959,-12.4222490939891,-12.8029805018468,-12.4811842022515
"75712",-12.3569309183812,-12.5137673822704,-12.9456172850315,-15.1114683064421,-14.7715887957963,-13.3239082383738
"14859",-15.0119162649419,-15.7613363974905,-15.9788536147916,-12.7850796164956,-12.754275898771,-15.1986164937879
"226922",-9.32373824676098,-10.2307786418417,-10.1236069424226,-15.6562952221115,-16.1176634794688,-16.1899943623065
"70155",-10.9074125886343,-10.8309891160381,-11.2621881021237,-8.42993926615308,-8.08684607548539,-9.12151532389812
"280645",-12.78857365289,-12.5984913369412,-12.9781225498657,-12.6451498416721,-12.5254735078093,-13.1659272416821
"98366",-10.2750518576854,-10.3276434518191,-10.471520275948,-10.2838378242825,-10.5266920438422,-10.9183788977394
"68002",-12.2362320425379,-12.305456488237,-12.6715734982283,-11.6969044786897,-12.2448037723711,-12.057170621686
"68187",-10.131433855176,-10.6678648699973,-10.3349170932473,-10.5897985465132,-10.6270523586909,-10.8362094693104
"12839",-11.65963795736,-9.65387487556488,-10.9234155889872,-7.82143401839885,-8.7124884160736,-10.072478646508
"68421",-9.58398037169852,-9.84415441079893,-10.0323359143036,-10.0740798118917,-9.74591902165238,-9.97999210187448
"665903",-12.2099183983161,-12.0032427251255,-11.9104055063237,-12.026887741064,-11.7352851630718,-11.7923878666939
"213109",-9.19980972026784,-9.54550138412006,-9.24357499473097,-9.71344952388981,-9.38914129430083,-9.27421227268854
"19243",-9.55323931582792,-9.51515347224973,-9.27847180832277,-9.92255306374973,-9.76931467862372,-9.56558930728963
"19076",-11.7277232292717,-11.3279654984192,-11.1179441397228,-11.1880394708622,-11.1535512182121,-10.917268232365
"19335",-11.0489712270459,-11.5515371359655,-11.4394666758185,-12.5873320520379,-13.0139722654599,-11.8551386158028
"213539",-9.85000213221839,-9.4147871238025,-10.2755563639427,-10.9591724624174,-10.385031146915,-10.846396898371
"98403",-10.8415416695256,-10.6850916961536,-10.8797364540205,-11.3668961327171,-11.0917484347724,-10.8950986604253
"433287",-12.1134329738162,-11.8998659948657,-11.7399695557498,-12.0017205786269,-11.945537632615,-11.8905985162804
"13518",-6.07491524171635,-7.02942655655767,-6.68665026342873,-8.21270027339842,-8.38030480847907,-8.30183861736064
"69668",-12.3676694181376,-11.8210439649694,-11.6749529356789,-11.4900573425135,-11.5883623018443,-11.5814882536726
"27993",-11.079310023205,-10.7427590462663,-10.5257937173285,-10.280670157148,-10.1126198576056,-10.3233382329295
"52318",-12.3256122979622,-11.8609652690279,-11.5616773316304,-11.9647437867306,-11.7435671006726,-11.2756109040266
"19253",-14.2194684139174,-13.0361346785338,-13.209552748713,-9.39579236491685,-9.69927063999436,-10.0598909342927
"226970",-11.9238252387109,-11.7104868816219,-11.8003833583239,-14.4282553233108,-13.1139811404713,-12.9511972704195
"214469",-8.39806959463243,-8.3238227733507,-8.4536675160154,-8.9223432706621,-8.62920261727954,-8.75947328283934
"226971",-11.2286419148053,-11.1138026304846,-10.8631978135614,-10.8447048758016,-10.9960307757324,-9.91330685591195
"50785",-9.30225807735811,-8.83632895816409,-8.81656504055154,-8.73511319042181,-8.34936222530392,-8.9550874892503
"320011",-9.30191018767332,-9.37072404176571,-9.24463153631758,-8.51275853674005,-8.94997390737186,-9.2601366190461
"214854",-13.3437069914546,-13.2264184529555,-11.6014867003851,-13.7053531292461,-14.9775941518598,-12.8743216618186
"214855",-7.61678827157682,-8.20080389885247,-7.40125227825295,-8.94023892661963,-9.58318522069623,-8.89560745666562
"226976",-9.35144668726892,-9.39740708090415,-9.37849586840761,-9.65095096906877,-9.40650351596322,-9.4192050246545
"214895",-11.3274853710691,-11.4503230753132,-11.3378171128529,-10.4077372087737,-11.0716968512935,-10.5641922850781
"94220",-10.4442560920165,-10.3162463799517,-9.8339664585265,-10.6706005656407,-11.241656754436,-10.5975535268533
"94218",-11.9791346316983,-12.2710461691467,-11.3248208397975,-10.5731620192251,-11.2383333495112,-10.9764600278283
"78321",-12.1598637844706,-12.4588440213526,-12.3677629871992,-11.6390095604379,-12.2704761308098,-12.0264873955411
"109346",-12.2319934903017,-12.2449192128996,-12.5329621439107,-11.6789703221683,-12.3025376730998,-12.1454759884282
"20353",-9.08287522926618,-8.57286707327413,-8.41040897556526,-9.59829336958587,-9.18275788557167,-8.41902856096016
"381337",-14.1534810873707,-14.2414266647069,-14.809482971987,-15.2622846872201,-12.673295265737,-13.4867052228698
"12859",-10.7488072492854,-10.386873541234,-10.7050545714382,-9.97496973716534,-10.1695571180861,-10.4256526610384
"226977",-9.13595031900397,-9.2093763874846,-9.25437858115574,-9.21035824127866,-9.27933223506384,-9.51777113640139
"22637",-15.7640372562853,-14.5993357155295,-14.8054358293566,-16.9443952416006,-19.0267376293459,-16.1899943623065
"56030",-8.97800012037865,-9.16725305487438,-9.19945354564473,-9.52729112905478,-9.32778541402913,-9.53842931471748
"269180",-10.1618762925522,-10.6867100534767,-10.6731782622801,-11.5201714909849,-11.068112280969,-11.2848867073949
"76178",-10.2366849483974,-10.3380725035952,-10.476099931498,-9.34405937183428,-9.38757966995996,-9.80119704846952
"67387",-10.8618729417028,-10.9567107317081,-10.870826379731,-10.4993177278386,-10.5748314622042,-10.7508009224432
"269181",-10.1956645662257,-10.4216869003774,-10.2218041291711,-9.42297861379121,-9.49157931408711,-9.72159330240074
"77633",-12.4941602138376,-12.1344518888376,-12.313622422007,-11.7684347407205,-12.0412150555348,-12.2920731584932
"72097",-14.2544037040272,-13.3878715936401,-14.2281003784619,-10.0033320861149,-10.0839523285543,-10.3265446367257
"211484",-13.161168078118,-13.4652653277373,-13.6695016476201,-13.5181071780636,-13.1852652509196,-13.2126844463665
"623661",-13.2358985040604,-13.6171355954257,-13.8616552070936,-13.3364762043151,-12.7191544097428,-13.344526693239
"69028",-11.2819765849488,-11.6763186997791,-11.8770628855257,-11.634480582709,-12.277569439364,-12.1819511075926
"107734",-10.8643222795095,-10.8065334821578,-11.0044486707076,-10.9702248096696,-10.9160336194048,-10.8393493335639
"98258",-10.2405997264887,-10.3706371232662,-10.4265344747317,-10.3437843319702,-9.6913803834679,-9.96697151079514
"226982",-8.88383041028161,-8.64142856576106,-8.8326851403826,-8.55018560168995,-8.19119239219356,-8.73596781721962
"56210",-10.8805448218595,-10.6036391334344,-10.8621857272815,-10.5191049848335,-10.514466649939,-10.9018159326939
"16764",-11.4697200856813,-11.3449760774008,-11.2821200510531,-19.0267376293459,-17.3522895044433,-15.5262138895793
"98388",-13.1253935835033,-13.4016018853115,-14.3154301887414,-16.3156121538717,-13.9177805685797,-14.3846018801125
"68833",-9.33561973695215,-9.56883087694125,-10.0361536418335,-10.7751175763152,-10.3535677701658,-10.1728061046615
"18143",-14.4069675113173,-13.9755056361451,-13.9206029985968,-10.3412368442476,-11.207243589176,-11.6712161530967
"114641",-10.058354454559,-9.62355378616028,-9.64951117725052,-9.87550526933272,-9.41106200815778,-9.35364705088926
"54610",-11.3133167598676,-11.4307058156805,-10.9590686879863,-8.0137982676402,-9.12288266958435,-10.1433860204744
"52846",-10.8149929380384,-10.7148418097096,-10.3505440587995,-11.290264658842,-10.9702776847929,-10.9531744010367
"100217461",-15.6154198791078,-14.4403077199687,-14.1738645121557,-19.0267376293459,-15.0552838294629,-15.2700315475086
"67702",-10.2446410004699,-9.53808876008536,-9.10210063503334,-8.81156537820269,-9.0576447466106,-9.68424261299229
"263764",-17.3806818455569,-14.0752075595322,-14.0753582975625,-19.0267376293459,-15.2349516249268,-17.5886391858443
"26921",-8.19329363019657,-8.34887617269176,-8.43974828996324,-9.52350318879437,-8.41162479338426,-8.7491292656276
"16178",-12.3009510903799,-12.8534146704801,-14.6283504672707,-14.6666912535777,-17.3522895044433,-15.6281140562302
"16177",-11.3388032555187,-11.0848136172875,-11.0623501513187,-11.6300994236823,-11.7661852117913,-10.6591965576082
"107527",-13.3289827009829,-12.8827068303843,-12.0441913194858,-11.2932665007728,-12.8549332018537,-12.616999258718
"17082",-14.9391442471066,-12.9828143173347,-14.2254557307908,-15.9325326171437,-15.3383715363327,-16.0168970053802
"16182",-15.3714648727763,-13.524348366349,-12.8577441050586,-10.0914036164208,-10.5322986646418,-10.78893271192
"16174",-16.1506378867156,-15.6341012848348,-15.7034132658302,-11.6133431129962,-13.0545610702891,-13.513721353764
"110895",-13.7830856302886,-14.3030298613312,-16.6248409495884,-8.26704425654137,-10.5521008531458,-14.4810947214628
"226999",-15.0903143111891,-15.324582920551,-14.4425566857544,-10.3511791682473,-12.6864535208177,-13.4500153385205
"211798",-14.6376692406057,-14.2120065825078,-13.7898581644184,-12.0141595611887,-12.5723470790348,-12.9634236986121
"381339",-13.5829564421304,-13.8085085488265,-15.4861879227974,-15.4400325559162,-16.1172881173362,-16.6620354642387
"69527",-11.0806395856576,-10.9718193463071,-11.0018731339205,-11.2992362113337,-10.9338457052646,-10.7016086031852
"73122",-10.418739326089,-10.787986886381,-10.7274182006283,-10.1267233601271,-10.2958189756581,-10.6346864690499
"98404",-10.698674033322,-11.1655972193723,-11.2976897715483,-11.3766107970037,-11.585682910809,-11.5499312228054
"14200",-9.83629266886441,-9.58361887232297,-10.2253484983809,-13.5182309987829,-11.6100847920528,-11.1674269611999
"666642",-10.7774568683324,-10.406194235401,-10.42944574734,-10.4968231041092,-10.1411544970146,-10.1943406723968
"17974",-9.429330345457,-9.45200073820998,-9.74414385480788,-10.5021847112095,-10.4513922403312,-8.92408145218988
"78896",-9.73271511418426,-7.78630968352938,-8.88164297958137,-16.3156471480734,-13.9997068919614,-13.5107873624875
"67883",-12.6440132104327,-12.4250283130766,-12.0233608343463,-11.1745421996407,-12.0126402882774,-11.1944134439165
"22019",-9.43262811237202,-9.04294784238432,-9.20397150354378,-9.13523956244962,-8.84337454505888,-9.30187732708267
"75623",-11.3803506119549,-11.0401961693621,-10.74275221503,-10.3085293744778,-10.9368574552843,-11.017028805627
"72050",-10.1548169031113,-9.93269987769641,-9.96126265556539,-11.1081943940446,-11.0937857760563,-10.9612561534536
"246229",-11.8633480035278,-12.2604767815276,-12.15591448705,-11.9060457098539,-11.9323564769206,-11.8365953176643
"22592",-10.3870518164313,-10.6859003669515,-10.6955498074181,-11.2691262388227,-11.2041615964593,-11.2690016711772
"70676",-10.1206604001057,-10.3217109791161,-10.4897211403415,-10.0389013462099,-11.2831729696781,-11.9609263746934
"12825",-9.35417412272058,-8.96513947588402,-9.7424300877497,-9.79208564879889,-10.5034450524961,-10.7555893944381
"12832",-8.41406359828365,-9.45609910044865,-8.57016661550479,-12.4035045519086,-12.7013410249226,-12.8549913218111
"73674",-10.774882702277,-10.3546546410044,-10.3015841395773,-10.7675414267966,-10.6299836632827,-10.317222989722
"433297",-7.7332308741146,-7.83141487183484,-8.60179869956018,-9.90813984229027,-9.58997830593061,-9.56033700033143
"53945",-13.5648110583713,-14.1290516037424,-12.6566410303532,-11.567727595464,-12.8641788857682,-12.0944647137212
"227058",-11.5910353193203,-12.3853922357064,-12.1810198986129,-14.666860215955,-15.9056635561365,-14.4813096155992
"227059",-9.36651014363245,-9.46322393598891,-9.50283710397674,-10.2828375367684,-10.9165819965029,-10.8864677528801
"56363",-14.4490534159957,-14.4758351786587,-13.408899519654,-16.9444303752983,-17.3526692457452,-16.0173651016033
"20324",-8.3922708255714,-9.15961807787174,-8.76568857347156,-12.156426582831,-11.1229427915871,-10.3216759637404
"109019",-8.60336463597211,-9.34372014294958,-9.16878494847591,-9.12488277917276,-9.09281965755309,-9.01614649744989
"100045066",-15.2685485095742,-16.2934062486014,-16.6248409495884,-13.0675674501654,-13.8888109683186,-15.8706291897088
"17912",-9.41065408111653,-9.50734939097236,-9.65011920934336,-11.296446918189,-10.4974857074172,-9.73208506397352
"20849",-13.7188325639881,-13.8464284287463,-15.978525665277,-15.6562605024107,-17.3526692457452,-13.7931272433621
"20846",-10.1572285797123,-10.1721045172876,-10.7599533479937,-9.75807612726886,-10.1256485660693,-10.4114011272225
"14660",-8.04650896542218,-7.92188314704425,-7.85510332965155,-9.83687496169109,-9.29658128572094,-8.6947691799745
"17936",-8.96825731177207,-9.19269771547803,-9.51303771738021,-9.29938962366138,-8.67658683194828,-8.98683399604413
"227094",-12.329896614015,-12.6652697567492,-12.3840267688215,-13.4360817587754,-13.4160147397871,-12.0908401996629
"98682",-9.5579582291832,-10.2933243918715,-10.1179286001709,-8.80032808709988,-8.70418878997004,-9.34943243392311
"16329",-11.3000667562361,-11.6480111183926,-11.4192014839963,-11.8137678795961,-11.5999226588972,-11.7398594181405
"227095",-10.6087025414509,-10.7388520590887,-11.2840371055606,-10.2617063820292,-10.6699071985447,-11.2239417318677
"67080",-11.2544946767063,-11.2211509520935,-12.6738432445828,-12.1134726419868,-15.1411357394391,-15.2704874906847
"227099",-12.7026428076632,-12.6537375453055,-12.404050729562,-12.3576844795869,-12.9762158824462,-12.1735818688359
"227102",-12.6585308997741,-13.0891099110027,-12.4772062529533,-10.9159027004787,-11.3517295962892,-11.1927684497265
"72085",-11.8284043665611,-12.1162016262123,-12.2501383537851,-12.2723629246742,-12.4910412931328,-12.5064521013845
"70396",-11.9987029520924,-11.8676896185164,-11.7110095185489,-10.2932038907995,-10.2411359801665,-10.77085325292
"627872",-13.0176884970423,-14.0483132226951,-13.5091362643628,-19.0267376293459,-16.758113240164,-15.7418468325317
"98267",-10.7034331325191,-10.1368125392408,-10.4558244011145,-10.5163373945324,-11.3182265998919,-11.3291577074419
"329152",-11.4064039705236,-11.8835856407083,-12.6997542837817,-12.5760075820569,-15.3376356978772,-14.4146582774349
"98488",-11.3395021286757,-11.8074750820656,-11.6369551974685,-11.4352104987262,-11.9525892431424,-11.5840186333805
"241062",-11.4630561092302,-11.5740610930283,-11.6553521168794,-12.0930336625947,-12.3480213414985,-11.4256714096687
"329154",-10.4892963312017,-10.8005907435846,-9.92735944995894,-13.6390395767635,-13.2099541107839,-11.5935177036303
"81898",-7.63208671891745,-7.43007237333561,-7.32606063218723,-7.63146251091857,-7.43466664906818,-7.51760893208975
"67876",-8.70862005192366,-8.54950162919165,-8.47114302222493,-8.79822151983288,-8.50289708611077,-8.64944998785355
"15510",-9.34941344302085,-8.69159047437797,-8.54745518993475,-8.3728568250524,-8.44782808970656,-8.45522206895246
"15528",-11.0035512130924,-10.3205257870318,-10.1275065662567,-10.2550819080922,-10.107046713279,-10.110329414045
"19070",-9.73757951907196,-9.96588961615884,-10.0820787898074,-10.2249914060654,-10.1379997753456,-9.9236607140135
"74013",-11.9930437468462,-12.4979347943088,-11.5756121104755,-11.7108448230606,-13.9712047342973,-11.3010927945155
"212679",-12.1303803426087,-11.5057677051199,-11.6753940807586,-11.3764659354602,-11.5090227019862,-11.5245782324626
"227120",-10.0293599000619,-10.1035180166869,-10.4241653390815,-9.63017230307948,-11.6759625359909,-12.9005250962771
"626009",-12.4579712152644,-12.1919562092106,-11.8802237806272,-12.3140765175737,-12.6247121483349,-12.5688421311171
"212712",-15.1752178502631,-14.9564899167802,-14.050692009725,-13.8529280197596,-14.2936107863717,-14.3839642858219
"73467",-12.83043653044,-12.646938377213,-13.0993132325618,-12.1787164033834,-12.7200014043217,-13.1392539912509
"68736",-11.6283584897264,-11.7080760124405,-11.9210050091561,-12.3579771377477,-12.3349525925073,-11.7960639539607
"68115",-11.7651579476575,-11.4205087751178,-11.5170516655101,-11.1994088622019,-10.935889603507,-10.9936905283003
"67198",-9.52167983856784,-10.0849485091619,-10.1229085993939,-13.705416366328,-13.4250872334267,-11.3727842236314
"51960",-11.648361652645,-11.8529398264902,-12.030700959354,-12.9014158094286,-12.6574672002151,-12.0327062657551
"68549",-13.9779580239675,-12.7921522839243,-12.4380082629296,-11.7782794064486,-12.8888084180856,-12.6815517750237
"11761",-11.169267019103,-11.1611067523091,-10.6980083004364,-13.410339746909,-13.860835909193,-11.8581563855023
"71724",-15.7641350013565,-15.7608995268671,-16.1515742366985,-11.512673413037,-13.458050228425,-14.6297850675353
"71872",-16.789061963345,-15.9098103829512,-16.9868434202591,-15.932567474147,-13.9147992645655,-15.5269050751674
"213043",-19.0267376293459,-15.7617730880699,-19.0267376293459,-14.2358620118235,-13.9705380377394,-14.5174252346005
"66882",-8.54958311692559,-8.24881976045095,-8.20384199607673,-8.75623264849526,-8.30944432179307,-8.30406419539481
"12747",-8.24752317632707,-8.76607211964347,-8.19301761280891,-8.70574276811543,-8.92719754874637,-8.46304137208791
"70225",-11.4966785964065,-11.6256937317481,-11.7399484277974,-11.8726338785651,-11.4789222798145,-11.5837907479577
"65102",-11.8869723374978,-12.0553542206538,-11.6760128830462,-11.4177336367234,-11.4152883028951,-11.4582819452696
"18393",-10.964170789476,-11.1288572336113,-10.7203829173234,-10.6252155145472,-10.8699379999706,-10.8407367170797
"213056",-11.6887313218705,-11.909251641799,-11.9328865124602,-10.6235249550844,-11.0598645559367,-11.3029802290906
"66495",-10.7591395285572,-10.5823161239506,-10.9784481408366,-10.2021020355794,-10.5107385923906,-10.5903783536104
"100504501",-12.9393301460632,-12.9556595248081,-13.3716961969631,-12.9321227503979,-13.070070373564,-13.1291445906471
"12633",-9.13538647124857,-9.22081418302251,-9.5914737862998,-10.0139726328246,-9.54120522411505,-10.0943568123775
"12370",-11.2732590760949,-11.2687521361507,-10.8558859145217,-10.4477957875568,-10.6215075091533,-10.4938157083231
"70827",-8.87940900424725,-8.90054835417473,-8.86818444402528,-9.54372925635126,-9.16796761058559,-9.67265085593637
"227154",-11.6307481810965,-12.2444642140469,-12.297581003884,-11.6434844496281,-11.7836761200088,-12.6531073752021
"381259",-11.2296822732098,-11.115885800044,-10.9835602754007,-13.0675963833508,-12.3958304569418,-11.7230781970415
"227157",-14.3664027509744,-14.3675157787846,-14.2257498387443,-16.9444303752983,-14.903820298319,-16.3982461149838
"74018",-9.69007112981801,-9.68145574041345,-9.89458377969453,-10.3965313142004,-10.5195275264008,-10.6981281047612
"271697",-13.1157396343163,-12.6192186801144,-13.9398305956898,-19.0267376293459,-16.386776282765,-17.5886391858443
"14369",-8.16068841445191,-8.04157090502786,-8.21148633298368,-11.6607442800202,-11.1074085882338,-10.4767523999988
"381260",-14.9389546808909,-15.6332319634134,-15.9775412025613,-15.6563299406461,-14.1172230368301,-14.3550695271684
"22218",-9.7034858717257,-9.67991546681688,-9.63187820429779,-9.5265288885668,-9.35535851808643,-9.59143444374551
"55989",-7.61178255725482,-7.32310746722652,-7.43817162783562,-8.49695569852522,-8.68732445572476,-8.48888375547815
"12168",-9.86357576896132,-9.48980424764433,-9.70987324050768,-11.1011520067575,-10.7819851699824,-10.4755730593972
"72750",-10.2114210605213,-9.75692895804152,-9.67666234792223,-10.142451687756,-10.0161381339429,-10.4153353750575
"70375",-14.1217482073475,-14.2127971643566,-13.6413286127263,-14.4283555573485,-17.3526692457452,-15.4335332324542
"57750",-12.1474089916597,-11.5472145350276,-11.5178140174,-11.6972260547356,-11.4578388131445,-11.5871746688001
"241066",-12.2231987827408,-12.651286119147,-12.8031181919335,-12.6940711226932,-13.2787994148462,-12.9368339090823
"100504573",-10.8287540811646,-10.4849340863958,-10.378679599988,-10.5188457302943,-10.2118362451704,-10.151052695682
"269198",-9.51198950533362,-10.004183328084,-10.0623509809086,-10.6702596893288,-10.7727095107494,-10.5780086012588
"77951",-11.3449520559037,-11.5855898877066,-11.4042910571467,-10.5700478352072,-10.9669445551993,-10.9981981672826
"329165",-10.1211098440802,-10.1514714275987,-10.2568123054698,-12.6100239009258,-11.5803685302744,-10.9754889395442
"77300",-9.94392203967234,-9.81883816523584,-10.0488191093581,-9.75263955950287,-9.92382537865331,-10.083262102866
"100042533",-14.4929003742921,-15.2385413865325,-15.0908981653869,-14.5017061966688,-14.3323164480448,-14.8013933885948
"72823",-11.6328294109439,-11.2279763937265,-10.9929402620107,-11.9887932660723,-10.4980941371471,-11.1473626690977
"18187",-10.3345976254452,-9.84444473335479,-10.1884241708344,-12.609919128058,-11.0374608143,-11.8041956800976
"227195",-9.61818640931738,-9.526281861708,-9.6024274112257,-10.0444825104997,-9.67514828231497,-9.60626993125215
"100380944",-13.5134526469037,-13.5526852448996,-13.5789364999438,-14.5018067998699,-14.1868289223281,-13.5238986704986
"100504668",-14.4929923993935,-14.8414214343918,-14.5486336353929,-15.1113653503092,-15.1407703076576,-14.8002881784983
"227197",-9.76086077302877,-9.63002655244903,-9.94785519754318,-9.04187809366024,-9.71169685889803,-9.9009304664719
"55949",-8.40316599668205,-7.86335493868419,-7.63036886045167,-7.66467623456329,-7.0063187008385,-7.23325583149086
"100217464",-13.6777064284118,-13.1067098629664,-13.3863855696877,-14.1256757717371,-14.0273406992622,-13.550827947289
"241070",-15.938877640073,-15.4163684451484,-14.3151337482217,-16.9443952416006,-19.0267376293459,-15.5259833965604
"73884",-13.4964292209707,-12.4728844652785,-11.4338116828795,-15.6562605024107,-14.2197684019814,-12.4234395140925
"23792",-14.539232117949,-14.403282848052,-13.9003769508587,-16.9443952416006,-17.3522895044433,-16.6622722707128
"75619",-11.2614811797343,-11.3697126588844,-11.1202428175679,-10.6956463995713,-10.8478707587609,-10.7884273893567
"93691",-10.7484275627657,-11.0358115937196,-11.2741007721291,-12.1349803070055,-10.9403067091108,-11.1821242261408
"12912",-10.1777838629953,-10.4239933099894,-10.3403907950582,-10.533547028479,-10.2811818636357,-10.1486005769572
"67099",-11.4786146243513,-11.8643187319388,-11.9880871079598,-12.2091063695904,-12.6070125521696,-12.2033418457207
"69941",-14.0329016394095,-13.9329989399281,-13.2105142052403,-12.1936231707878,-13.1792291512839,-13.7597883751691
"227210",-10.4421256020453,-10.4319925882711,-9.92341138297066,-11.9117283094882,-11.6148052159023,-11.2303333197977
"14367",-9.72353915576209,-9.89571485981692,-9.20456896544928,-9.96899391724639,-9.2355922714335,-10.1353419884214
"241075",-10.4801230653755,-11.0589464792424,-10.544800569641,-12.0656767125831,-12.206378242898,-11.4908320213865
"667276",-15.2687410131331,-14.0759849272267,-13.8602628749067,-14.02617027912,-14.0259969731229,-14.0231461728984
"15926",-9.68182501018395,-10.326705893179,-10.7315844747316,-11.0563389431001,-10.9110857591638,-10.9251769727065
"18711",-10.4495552796001,-10.9189541501906,-10.727757305968,-9.95801600292483,-11.0141153531636,-10.8488977750212
"17756",-9.09918150848864,-8.858002246107,-9.03803338563826,-11.1691946554466,-10.0792586272013,-9.27006597163376
"329178",-15.268452244987,-13.6295475800284,-13.5478601945361,-14.7607410709743,-13.9404745667262,-13.2736737305443
"66646",-10.5200996575462,-10.6519583826923,-10.8329982347831,-9.60072370353183,-10.1784840921001,-10.5334275199555
"68691",-9.5656819706241,-9.35642474968397,-9.29117237459153,-11.4748703234114,-11.4359941575425,-10.5373827139263
"11363",-10.0486356950133,-9.35022104842772,-9.43302624458207,-10.5075298761966,-8.93466559011066,-9.46427515582526
"14768",-9.98059489683249,-10.0710359531892,-10.2125652902593,-10.9011695042524,-10.8421232473116,-10.440973969429
"13869",-15.9387795179203,-15.0871820166018,-15.158025062202,-12.0993299666902,-11.6819466608705,-12.1099792690267
"22779",-11.1741238078619,-11.0548585016837,-10.9274853084085,-10.317156763939,-11.6105386225182,-11.3311784589592
"12021",-13.8052264857012,-12.7884230106563,-12.1709366037376,-12.1561983978789,-13.0396207174314,-12.4441189660907
"74591",-13.9512395083056,-13.506094293565,-12.5524987282118,-19.0267376293459,-19.0267376293459,-17.0214608697073
"108147",-10.2787330073153,-10.0607269214324,-9.99785952224654,-10.1669247036093,-10.2332083866792,-9.8206367584402
"14268",-10.6050675910303,-10.6116386930246,-9.77910861738026,-12.1280390973484,-12.4773319103673,-11.4740783444005
"381269",-11.416704326748,-11.1636001479832,-10.6936405977818,-13.813941238192,-13.2292795920059,-13.2507742451515
"111175",-11.9547778146524,-11.4420360566472,-11.5660594627309,-11.0249329232133,-11.4643245223566,-12.0036484610342
"271711",-13.8997384962474,-14.5570561360714,-15.0274176852032,-19.0267376293459,-19.0267376293459,-19.0267376293459
"22596",-10.0411197223216,-9.95869826880423,-10.0431330861808,-10.39758794771,-10.8097421087702,-10.8738311324504
"381270",-13.5828743303697,-14.3365354407541,-13.8054495567072,-19.0267376293459,-16.3871531860498,-19.0267376293459
"54380",-10.4157011398484,-10.5884546324896,-10.6691574220736,-11.0322701971894,-11.2758674558133,-11.0702257461453
"19981",-12.0408754516807,-11.6856913616817,-11.7188697907336,-11.8673526797699,-11.5852364986898,-11.4864517836721
"16008",-6.76074104459674,-6.79512886694826,-8.62876708809842,-13.2033965138196,-12.874309963507,-14.2140356413699
"16011",-6.29400955012468,-5.76835176573189,-5.68373276226538,-7.27007966659732,-6.78222952292852,-6.25862983015214
