"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"13727",1491,"Tmem59l",55,71,59,35,33,33,1,0,5,3,3,0
"13728",1646,"Crlf1",248,578,733,541,835,922,7,13,16,14,10,12
"13729",657,"Rex1bd",484,338,450,393,357,327,459,555,527,458,371,327
"13730",494,"Uba52",194,261,226,192,96,100,331,329,323,229,147,151
"13731",1216,"Kxd1",399,421,325,387,444,451,613,721,476,451,180,153
"13732",1894,"Fkbp8",2777,2484,2715,2522,2480,2389,3099,3785,2675,2456,1485,1552
"13733",3085,"Ell",1747,1849,3483,2856,2263,1860,2088,2702,3290,3545,821,709
"13734",1838,"Isyna1",3652,2702,1854,1449,711,749,1800,2178,1539,1397,575,553
"13735",1475,"Ssbp4",440,392,335,287,158,178,1125,1428,1086,867,692,759
"13736",1084,"Gdf15",246,270,169,152,144,131,135,154,24,43,13,13
"13737",4882,"Pgpep1",538,547,537,425,365,367,1004,992,541,586,239,289
"13738",942,"Lsm4",731,562,649,499,254,249,997,1070,1059,824,643,569
"13739",2878,"Jund",22807,17005,13136,12895,12549,14339,30463,35642,27193,24393,18800,16025
"13740",3989,"Iqcn",221,358,170,220,391,271,9,25,6,8,2,4
"13741",3203,"Pde4c",44,49,86,106,93,47,125,218,468,454,159,184
"13742",1451,"Rab3a",113,103,127,134,177,187,113,146,191,165,242,287
"13743",955,"Mpv17l2",174,158,215,197,160,179,355,447,836,742,896,923
"13744",982,"Ifi30",1982,2076,5793,4801,2069,1979,3161,3075,2953,3055,2395,2359
"13745",3159,"Pik3r2",1384,1141,2423,2232,2586,2803,832,859,549,480,217,264
"13746",745,"2010320M18Rik",85,82,138,125,120,121,117,85,165,146,87,95
"13747",5334,"Mast3",828,628,612,463,448,642,1035,1037,328,305,271,253
"13748",2873,"Il12rb1",11,1,7,5,8,8,25,19,13,16,9,27
"13749",2346,"Arrdc2",504,289,237,177,235,255,441,451,501,328,529,523
"13750",4042,"Kcnn1",48,36,61,58,43,55,53,57,59,42,34,35
"13751",911,"Ccdc124",608,453,567,558,462,440,628,618,607,540,427,373
"13752",2928,"Slc5a5",50,82,74,29,51,38,1567,7535,699,772,1648,2083
"13753",1291,"Rpl18a",6682,7613,6896,5684,3534,3157,10071,11411,9089,8163,2949,2730
"13754",98,"Snora68",24,18,31,26,14,10,23,26,20,24,11,9
"13755",3274,"Map1s",507,411,542,444,292,301,456,585,237,214,69,58
"13756",1670,"Haus8",281,233,219,146,121,124,188,190,130,81,98,83
"13757",7297,"Myo9b",2876,2516,1681,1501,1721,1613,1859,1836,1538,1398,522,526
"13758",1085,"Use1",1312,1808,1214,1276,1121,1199,1754,1862,1087,1070,314,343
"13759",1652,"Ocel1",156,132,145,135,177,166,243,263,379,317,394,426
"13760",2218,"Nr2f6",1008,726,910,756,627,697,1182,1469,1144,858,570,582
"13761",3549,"Ushbp1",214,290,96,95,144,227,55,68,17,12,20,29
"13762",1592,"Babam1",774,683,724,680,704,696,992,1013,667,669,518,555
"13763",2134,"Ankle1",40,35,43,34,8,14,65,103,87,49,101,95
"13764",1985,"Abhd8",208,172,240,219,270,327,130,131,179,119,184,197
"13765",646,"Mrpl34",177,121,230,212,156,150,260,284,456,397,281,298
"13766",2275,"Dda1",957,881,1152,931,909,866,1017,1111,1016,870,523,574
"13767",3757,"Ano8",460,321,241,242,299,372,756,888,523,475,281,326
"13768",2800,"Gtpbp3",330,246,323,285,293,272,453,445,498,444,338,372
"13769",2016,"Plvap",1878,3025,588,730,359,461,481,726,125,118,71,66
"13770",769,"Bst2",189,162,221,189,175,116,1230,995,1397,1417,679,530
"13771",1062,"Mvb12a",575,476,468,453,425,424,1237,1235,1072,852,619,544
"13772",1539,"Tmem221",14,9,7,14,11,20,47,41,39,35,27,17
"13773",2795,"Slc27a1",598,690,491,429,139,157,1283,2500,3054,4036,432,401
"13774",883,"Pgls",134,134,122,107,91,67,193,257,221,200,132,115
"13775",2482,"Niban3",83,87,85,65,61,65,130,129,94,65,34,38
"13776",3181,"Colgalt1",3414,3615,3736,3175,2108,2232,2526,2882,2822,2483,726,653
"13777",7960,"Unc13a",15,8,9,13,10,9,42,33,9,19,5,15
"13778",4085,"Jak3",243,325,189,161,70,85,1738,1826,842,850,299,281
"13779",587,"Insl3",2,6,4,2,0,1,15,22,2,1,2,4
"13780",2103,"B3gnt3",21,30,5,3,8,1,131,165,22,39,66,58
"13781",3399,"Fcho1",22,23,18,18,5,6,160,179,69,47,18,19
"13782",3975,"Zfp709",29,21,12,11,15,19,62,58,8,11,9,12
"13783",5651,"Zfp882",47,32,28,14,35,20,19,20,6,4,12,13
"13784",2948,"Zfp617",123,100,130,112,119,137,303,292,148,119,160,168
"13785",2718,"Zfp961",110,66,92,76,72,64,153,130,91,65,126,133
"13786",2082,"Tpm4",10860,11671,8902,8745,9358,7310,6727,7025,4025,4087,895,762
"13787",2012,"Rab8a",725,631,788,733,787,747,1012,1079,1123,999,786,792
"13788",1225,"Hsh2d",13,20,25,26,17,12,14,27,12,15,1,2
"13789",1921,"Fam32a",1143,821,985,910,1049,1140,1635,1845,1904,1745,919,908
"13790",1964,"Ap1m1",705,483,717,708,739,630,473,473,427,420,370,363
"13791",1816,"Klf2",2326,1642,1046,1005,2652,3963,3470,3917,496,695,1068,1126
"13792",4721,"Eps15l1",1493,1317,1625,1382,1251,1385,1437,1525,1152,1131,655,682
"13793",1863,"Calr3",19,23,26,24,14,23,37,45,23,28,43,25
"13794",2427,"1700030K09Rik",106,89,74,76,104,125,93,102,52,62,45,47
"13795",3800,"Cherp",2467,2357,2216,1982,1547,1533,1499,1739,1436,1234,754,784
"13796",7029,"Slc35e1",4443,4127,3733,3120,2911,2527,3220,3292,3002,2191,2685,2543
"13797",2994,"Gm17435",91,78,68,60,93,88,28,12,19,12,8,13
"13798",3040,"Med26",1243,1000,587,566,476,559,676,802,425,420,188,168
"13799",2842,"Smim7",1727,1481,1804,1480,1412,1223,2164,2019,2134,1857,1304,1212
"13800",2096,"Tmem38a",295,238,194,153,171,150,179,217,128,103,103,69
"13801",7722,"Nwd1",26,29,43,27,29,24,0,0,2,3,0,1
"13802",4299,"Sin3b",2550,2725,2942,2812,2028,1870,2435,2964,2248,2150,988,1076
"13803",1762,"F2rl3",31,42,18,15,24,36,24,28,7,11,0,0
"13804",3669,"Large1",577,520,474,437,556,464,789,661,461,510,376,353
"13805",3844,"Hmgxb4",526,482,450,468,512,534,485,440,166,125,134,157
"13806",2358,"Tom1",40,39,57,51,18,29,46,35,43,51,28,37
"13807",1576,"Hmox1",5052,10725,19258,20550,7410,4901,2500,4353,9261,8985,2561,1271
"13808",3422,"Mcm5",1330,1119,726,416,111,86,2027,1899,1923,643,1139,1100
"13809",2810,"Rasd2",106,104,221,122,34,22,21,26,33,33,90,43
"13810",538,"Gm7984",198,139,229,165,110,87,244,204,174,126,91,152
"13811",4087,"Nr3c2",534,624,659,522,1147,975,500,767,263,209,80,82
"13812",3038,"Arhgap10",1234,1278,1091,1076,1119,972,843,890,1060,992,670,852
"13813",2781,"Prmt9",354,288,357,278,299,266,301,315,323,267,226,241
"13814",2682,"Tmem184c",615,449,349,361,362,397,670,575,415,399,351,331
"13815",3643,"Ednra",197,241,196,300,236,284,83,147,5,4,5,8
"13816",432,"Gm2225",565,649,477,488,280,242,722,648,538,512,269,295
"13817",1725,"Rbmxl1",1303,1199,1393,1123,970,858,956,1014,666,581,271,261
"13818",3630,"Slc10a7",474,375,301,294,373,369,621,679,502,384,370,404
"13819",3801,"Lsm6",230,185,222,189,157,157,392,376,195,156,134,125
"13820",7604,"Zfp827",1402,1331,1618,1483,1644,1650,747,840,403,385,201,243
"13821",2843,"Mmaa",193,160,243,223,302,285,244,273,168,175,188,172
"13822",2642,"Gm4890",6,3,7,7,4,3,3,6,12,10,4,3
"13823",3049,"Smad1",2042,2823,3157,3168,2685,1956,661,829,622,549,160,172
"13824",7327,"Otud4",3355,3238,3514,2498,2317,2044,2228,2146,2082,1861,814,735
"13825",3813,"Abce1",3118,3158,3956,2880,1974,1718,3480,3331,3676,3017,3034,3256
"13826",2802,"Anapc10",117,118,139,112,155,153,121,125,80,85,43,52
"13827",9078,"Hhip",26,11,14,9,3,2,0,4,0,0,0,0
"13828",4639,"Smarca5",3248,3176,2855,2344,2004,1702,2441,2478,1974,1709,740,648
"13829",4859,"Gab1",2508,2492,2766,2753,2606,2433,2701,2579,2683,2598,688,588
"13830",4685,"Usp38",2047,2069,1842,1517,1633,1564,1623,1996,5068,4963,11098,8227
"13831",4122,"Inpp4b",51,74,110,48,43,45,12,20,110,78,235,208
"13832",1285,"Il15",31,33,49,29,39,36,88,68,135,186,817,986
"13833",1642,"Zfp330",478,559,540,493,388,355,569,695,666,607,464,479
"13834",9685,"Rnf150",1312,1263,1232,1090,1041,1169,36,47,10,9,7,4
"13835",5848,"Tbc1d9",3162,2869,3368,2654,2657,2286,1381,1565,2775,2580,373,327
"13836",1644,"Ucp1",74,64,81,67,60,53,6,8,7,18,5,1
"13837",4709,"Elmod2",844,988,1588,1306,1007,934,386,459,329,290,231,243
"13838",2062,"Scoc",370,274,434,447,378,359,211,187,89,95,75,87
"13839",533,"Ndufb7",600,497,738,772,538,480,1059,1048,1259,1104,1135,1123
"13840",1174,"Tecr",1873,1613,1836,1581,1598,1575,2256,2365,2779,2568,2733,2646
"13841",2264,"Dnajb1",14304,12043,7594,8263,10528,10364,5328,6289,5697,7177,3869,3437
"13842",1616,"Gipc1",369,271,341,266,270,307,996,1225,1231,1047,759,776
"13843",2082,"Ptger1",225,188,132,148,147,130,444,630,550,464,301,360
"13844",3538,"Pkn1",693,550,436,364,328,330,1679,1701,2085,2024,1512,1657
"13845",1659,"Ddx39a",985,923,740,534,296,288,1838,2183,2051,1891,806,851
"13846",3253,"Adgre5",556,468,237,292,370,386,737,886,218,228,103,102
"13847",8188,"Adgrl1",1714,1327,1408,1186,1248,1269,530,709,360,265,160,178
"13848",1599,"Asf1b",58,61,24,14,6,15,178,186,94,33,155,160
"13849",2293,"Prkaca",710,687,710,678,621,612,638,732,540,414,347,457
"13850",2071,"Samd1",690,443,391,327,234,310,498,525,383,264,137,156
"13851",2658,"Il27ra",16,25,13,6,5,7,1,7,1,2,2,0
"13852",1580,"Gm10643",12,16,16,1,4,11,18,8,6,6,16,7
"13853",4172,"Rfx1",658,607,579,494,239,316,1462,1686,1405,1246,448,399
"13854",2312,"Dcaf15",680,486,473,390,244,308,891,945,770,575,272,305
"13855",3288,"Cc2d1a",599,453,452,389,466,557,760,793,702,764,504,590
"13856",2494,"Brme1",11,3,1,7,9,4,9,13,7,5,6,4
"13857",730,"Nanos3",3,7,4,2,1,0,9,7,16,11,3,4
"13858",75,"Mir23a",17,26,7,7,6,11,24,39,4,16,4,1
"13859",87,"Mir27a",23,18,5,7,13,18,32,44,12,15,3,4
"13860",107,"Mir24-2",66,39,7,14,28,23,61,61,9,18,3,9
"13861",4348,"Zswim4",658,691,1253,996,653,638,2846,3076,4350,3534,1078,689
"13862",661,"D8Ertd738e",917,967,923,815,779,705,1726,1692,2149,1821,1272,1293
"13863",2149,"Mri1",143,93,144,130,87,93,234,254,169,153,92,91
"13864",2099,"Yju2b",100,54,52,61,73,98,168,145,102,81,90,75
"13865",7929,"Cacna1a",122,127,105,108,95,154,38,55,28,23,22,21
"13866",1522,"Ier2",15903,10842,9361,7785,7719,12858,10139,11913,5472,5072,6584,7937
"13867",4304,"Nacc1",2649,2040,2676,2119,1762,1757,2569,2701,2094,1716,1021,1007
"13868",2186,"Trmt1",1220,917,979,727,541,504,1706,1689,1371,1133,681,700
"13869",3905,"Nfix",5108,4186,4517,4071,4651,4998,1294,1443,872,734,417,460
"13870",1680,"Dand5",84,112,46,43,106,59,27,27,27,31,31,26
"13871",1734,"Gadd45gip1",278,217,275,234,161,159,311,381,294,250,186,206
"13872",2074,"Rad23a",1188,859,807,765,790,732,829,844,658,640,560,563
"13873",1943,"Calr",22917,16786,15726,12640,9100,8826,12023,13636,14423,11550,8976,9036
"13874",1829,"Farsa",1341,1313,1510,1217,711,751,1348,1375,1360,1154,668,711
"13875",1373,"Syce2",103,70,96,71,39,32,157,160,192,102,140,136
"13876",2177,"Gcdh",435,329,251,205,219,238,552,585,711,577,1082,1157
"13877",1643,"Dnase2a",78,54,53,71,86,69,290,292,178,188,209,206
"13878",4922,"Mast1",18,32,34,27,31,43,52,65,45,50,54,59
"13879",695,"Gm38426",21,24,28,39,41,57,60,49,72,75,64,66
"13880",1908,"Rtbdn",19,31,10,11,21,17,3,1,2,1,1,0
"13881",2044,"Rnaseh2a",403,365,251,267,268,251,517,501,390,314,273,270
"13882",942,"Prdx2",2430,2130,2492,2228,1681,1531,4386,4336,3722,3429,1852,1650
"13883",1840,"Junb",77054,51016,39837,35753,27148,42618,33111,36616,19280,20199,10800,12353
"13884",2617,"Hook2",820,735,519,387,351,406,1692,1880,1365,1334,461,483
"13885",1253,"Get3",1066,818,980,779,730,776,1153,1258,1198,1078,786,728
"13886",892,"Trir",1130,1047,1232,1124,1013,970,1204,1398,1075,895,577,553
"13887",4990,"Tnpo2",2128,1909,2166,1857,1905,1635,2271,2536,2690,2456,1391,1457
"13888",2125,"A230103J11Rik",12,9,11,17,6,9,24,24,19,22,12,4
"13889",1843,"Fbxw9",577,505,551,526,378,388,808,894,585,607,194,168
"13890",1332,"Dhps",337,291,333,319,216,217,436,460,355,353,176,215
"13891",1238,"Wdr83",254,245,239,200,187,200,407,389,319,259,157,171
"13892",699,"Wdr83os",406,325,389,369,211,197,378,318,344,240,150,151
"13893",4325,"Man2b1",668,655,533,417,428,399,1193,1210,1039,1092,583,606
"13894",2332,"Zfp791",155,70,46,40,63,83,93,75,41,22,89,97
"13895",3169,"Vps35",2459,2374,3295,3045,3180,2778,3045,3318,3113,2969,1959,1918
"13896",1654,"Orc6",462,405,254,198,168,192,492,518,269,181,126,125
"13897",1595,"4921524J17Rik",198,165,259,188,195,191,237,258,195,202,173,193
"13898",3596,"Gpt2",1427,1647,2821,1951,1019,868,572,685,2214,1643,2800,3254
"13899",2839,"Dnaja2",3185,3404,4177,3494,2574,2281,4509,4862,5103,4589,2614,2704
"13900",5646,"Neto2",642,552,643,428,217,227,192,176,167,117,47,58
"13901",3355,"Itfg1",2025,2056,3035,2939,2882,2501,2360,2116,1299,1272,1102,1112
"13902",4617,"Phkb",1335,1369,2123,2105,2119,1825,1784,1735,799,868,599,584
"13903",2942,"Lonp2",1350,1241,1594,1906,2105,1972,1180,1268,1069,1147,934,969
"13904",2114,"Siah1a",839,848,872,905,708,605,884,811,715,646,185,163
"13905",1362,"Gm10638",26,28,17,42,45,47,7,11,18,18,10,17
"13906",6469,"N4bp1",1339,1619,1202,1052,865,775,3019,3413,3394,3165,1002,730
"13907",4907,"Zfp423",129,211,645,556,223,236,20,31,25,22,14,5
"13908",1832,"Cnep1r1",380,364,348,320,376,404,512,605,419,380,223,232
"13909",3146,"Heatr3",1217,1230,1358,944,705,560,1117,1156,1094,850,524,528
"13910",469,"9430002A10Rik",7,13,15,8,10,3,14,6,3,0,2,3
"13911",4624,"Tent4b",1566,1184,1413,1133,838,856,1232,1201,1357,1147,521,544
"13912",6330,"Adcy7",1025,1334,129,95,20,32,25,24,10,12,10,7
"13913",2370,"Brd7",707,682,808,655,639,614,684,863,710,582,380,355
"13914",4459,"Nkd1",2099,1385,2310,2133,1306,1209,13,19,20,15,2,2
"13915",1434,"Snx20",10,11,17,4,5,6,3,7,1,5,4,2
"13916",4621,"Nod2",368,385,281,335,315,195,461,501,724,678,847,594
"13917",8250,"Cyld",1651,1305,1525,1082,1588,1552,1780,2354,3008,2710,1315,1120
"13918",3195,"Tox3",13,13,1,4,0,5,182,205,30,33,23,8
"13919",979,"Gm19935",218,157,148,158,166,172,3,4,0,1,2,0
"13920",11517,"Chd9",2636,1932,1953,1667,2358,1891,1886,1730,1175,845,1036,1044
"13921",4888,"Rbl2",1010,1024,801,893,1347,1331,645,663,426,470,562,505
"13922",2165,"Aktip",332,242,247,186,240,228,926,840,871,996,503,443
"13923",6969,"Rpgrip1l",215,194,215,188,222,198,186,176,87,102,63,59
"13924",3558,"Fto",2384,2380,2817,2547,1939,1753,1796,1840,1519,1278,924,879
"13925",2363,"Irx3",1921,1799,1948,1868,1036,1115,5050,6582,5704,5261,1229,822
"13926",1243,"Crnde",215,201,250,204,136,196,274,334,384,351,132,123
"13927",2403,"Irx5",1189,1128,1129,1058,665,703,1561,1812,1822,1686,336,306
"13928",2380,"Irx6",9,4,9,1,3,3,6,11,12,9,2,3
"13929",3041,"Mmp2",5661,11971,4646,2978,1619,1802,86,165,78,50,61,81
"13930",2800,"Lpcat2",224,247,219,169,130,167,65,79,66,39,38,36
"13931",6073,"Slc6a2",56,95,100,98,34,47,0,3,3,2,0,0
"13932",7732,"Gnao1",56,65,50,65,101,81,42,41,18,21,27,21
"13933",3678,"Amfr",2639,2417,2975,2605,2349,2189,2476,2604,2177,1993,1371,1374
"13934",1111,"Nudt21",269,220,252,187,132,144,300,287,240,196,53,64
"13935",5311,"Ogfod1",678,638,678,530,466,429,989,953,1098,1181,699,769
"13936",2947,"Bbs2",322,395,358,352,415,415,338,343,107,107,47,50
"13937",556,"Mt2",67947,72583,63621,69489,49187,40597,27276,30741,31952,30278,21305,17621
"13938",542,"Mt1",58537,60881,64477,64852,48059,42478,25387,27646,28759,26844,24241,20302
"13939",2928,"Nup93",1015,789,1133,862,655,561,876,933,732,479,304,314
"13940",1871,"Herpud1",4037,3136,2478,1919,1728,1724,1019,1299,1051,567,944,535
"13941",6945,"Nlrc5",849,955,1741,1533,699,374,264,340,495,409,119,60
"13942",2302,"Cpne2",372,417,520,383,395,364,36,45,68,75,10,15
"13943",1800,"Psme3ip1",609,487,455,378,416,479,661,624,580,457,363,355
"13944",3849,"Rspry1",781,776,809,641,664,525,546,608,508,421,277,267
"13945",2030,"Arl2bp",811,711,836,741,745,680,1091,1014,555,502,291,310
"13946",1889,"Pllp",18,17,8,6,7,7,64,97,2,3,11,8
"13947",3144,"Cx3cl1",10529,8042,10107,7844,8436,8343,6387,6104,2197,1690,523,533
"13948",514,"Ccl17",17,6,13,14,12,15,13,13,8,1,1,4
"13949",4327,"Ciapin1",445,397,422,375,337,315,547,609,718,601,498,561
"13950",1693,"Coq9",368,329,386,375,381,443,544,610,907,731,1261,1311
"13951",1580,"Polr2c",395,294,364,348,339,306,296,333,229,171,161,216
"13952",2604,"Dok4",450,406,286,262,408,371,315,371,184,145,184,242
"13953",2304,"Ccdc102a",337,273,382,381,427,435,121,126,46,46,13,23
"13954",3864,"Adgrg1",9822,9141,13201,15214,13334,12047,1362,1665,1226,978,595,664
"13955",2439,"Adgrg3",177,205,131,184,166,111,130,230,137,142,10,14
"13956",2832,"Drc7",27,19,9,18,20,15,0,2,0,0,0,1
"13957",3425,"Katnb1",471,285,303,267,286,322,367,402,231,226,164,163
"13958",3762,"Kifc3",1616,1168,1623,1577,1328,1128,1319,1216,609,791,111,108
"13959",6686,"Cngb1",16,59,10,18,9,14,42,78,17,59,6,8
"13960",4107,"Zfp319",481,405,352,257,330,359,478,613,416,379,128,142
"13961",1764,"Usb1",418,356,291,312,375,336,534,640,383,385,381,434
"13962",4279,"Mmp15",550,409,757,556,625,654,6325,4958,1732,2004,384,414
"13963",1295,"Cfap20",813,708,745,645,582,670,1105,1102,682,687,387,407
"13964",3766,"Csnk2a2",976,1062,1161,968,674,601,1253,1352,1111,1101,383,413
"13965",1271,"Ccdc113",3,3,5,0,1,3,14,17,0,1,1,0
"13966",2412,"Gins3",57,39,33,19,14,34,68,67,36,31,43,46
"13967",2966,"Ndrg4",632,542,495,431,558,589,23,39,9,5,8,3
"13968",1669,"Setd6",326,266,207,217,189,165,401,407,314,231,209,238
"13969",8375,"Cnot1",4479,4199,3776,2968,2817,2787,5247,5241,4950,4222,2399,2443
"13970",2803,"4930513N10Rik",25,43,27,19,24,11,17,20,20,12,5,6
"13971",801,"Sap18b",1427,1244,1064,888,689,677,844,887,665,555,401,454
"13972",3282,"Slc38a7",278,198,190,203,247,301,241,295,254,370,164,175
"13973",2345,"Got2",1437,1352,2039,1749,1403,1225,1281,1427,1854,1593,998,933
"13974",1650,"Impdh2-ps",6279,4698,3640,2779,1763,1868,5301,5226,3214,2385,988,963
"13975",4216,"Cdh11",189,202,325,222,441,389,13,17,3,3,2,2
"13976",3986,"Cdh5",1104,1696,597,620,537,586,225,408,100,65,57,65
"13977",2400,"Tk2",175,118,89,78,99,121,338,379,130,144,145,174
"13978",2098,"Cklf",71,73,79,75,75,67,111,121,51,39,47,36
"13979",1084,"Cmtm2a",11,2,2,7,2,3,3,5,7,1,12,18
"13980",1616,"Cmtm3",679,851,835,721,990,881,422,568,405,467,59,61
"13981",7734,"Cmtm4",1023,998,789,665,855,726,1775,1921,1329,1056,1196,1160
"13982",4633,"Dync1li2",2448,2080,2136,2255,3303,2800,1762,1997,1383,1315,668,625
"13983",2950,"Terb1",18,22,20,48,28,33,30,38,7,10,8,4
"13984",1808,"Nae1",775,650,843,805,924,832,853,876,637,548,251,306
"13985",1538,"Car7",34,46,16,13,11,23,15,15,7,5,4,1
"13986",3498,"Pdp2",204,110,74,45,148,158,92,82,28,14,158,162
"13987",1575,"Rrad",955,950,415,350,270,230,496,512,274,267,18,11
"13988",680,"Ciao2b",490,395,441,398,400,360,529,553,305,305,149,167
"13989",2699,"Ces2e",5,10,48,29,8,16,0,2,0,0,0,0
"13990",2859,"Ces2g",26,40,14,7,14,9,7,8,1,1,1,1
"13991",2914,"Cbfb",1707,1882,1668,1360,746,605,2239,2139,1188,983,464,376
"13992",2873,"Phaf1",560,486,431,334,284,296,485,506,279,228,165,144
"13993",2326,"B3gnt9",40,39,37,25,37,42,6,7,5,3,2,5
"13994",1385,"Tradd",139,91,126,111,134,141,216,255,142,135,71,99
"13995",1901,"Fbxl8",42,47,30,27,30,35,74,60,41,36,26,27
"13996",1753,"Hsf4",50,57,38,64,49,59,16,35,27,40,43,67
"13997",2869,"Nol3",8,11,12,25,21,25,45,57,14,7,16,14
"13998",3553,"Matcap1",115,82,84,64,53,71,153,202,180,152,36,42
"13999",2497,"Exoc3l",20,34,24,22,20,38,11,14,4,5,3,4
"14000",1993,"E2f4",955,826,929,720,539,507,1164,1286,865,877,419,421
"14001",3060,"Elmo3",522,557,455,511,562,576,1027,1234,642,708,282,281
"14002",1923,"Fbxl9",14,7,13,19,15,13,35,15,25,15,9,8
"14003",775,"Tmem208",472,401,495,418,384,338,858,803,914,878,747,689
"14004",3948,"Fhod1",473,368,391,408,356,344,1796,1682,1638,1579,464,452
"14005",5222,"Slc9a5",129,129,328,244,135,108,893,933,465,445,186,205
"14006",4167,"Plekhg4",11,10,62,40,32,19,200,174,91,88,17,17
"14007",2498,"Lrrc36",23,18,48,41,63,55,112,207,13,20,18,25
"14008",1024,"Tppp3",2801,1758,1070,1639,7490,6801,691,661,77,102,74,70
"14009",2054,"Zdhhc1",792,593,663,643,590,706,854,874,382,348,175,196
"14010",1849,"Hsd11b2",31,7,10,7,5,9,45,39,120,163,17,6
"14011",1617,"Atp6v0d1",1136,1238,1432,1458,1327,1252,1165,1300,1944,2156,1608,1600
"14012",4134,"Ripor1",1086,1005,1102,1062,849,755,623,654,312,355,155,186
"14013",903,"Gm5914",37,47,48,49,33,18,25,26,6,7,4,3
"14014",3823,"Ctcf",1905,1548,1523,1243,1394,1341,1610,1712,1227,993,794,755
"14015",2504,"Carmil2",66,40,41,49,32,43,92,127,152,102,18,23
"14016",1425,"Acd",538,478,471,422,341,394,531,605,520,414,265,304
"14017",1429,"Pard6a",76,65,63,40,41,50,77,73,45,61,50,47
"14018",1277,"Enkd1",161,127,112,103,99,110,110,123,84,73,55,41
"14019",2036,"Gfod2",188,191,252,206,190,148,307,295,324,351,375,465
"14020",5308,"Ranbp10",967,797,775,678,621,745,1110,1268,1113,1034,551,544
"14021",1767,"Cenpt",204,206,151,135,90,78,413,529,461,375,109,117
"14022",1848,"Thap11",336,285,263,218,231,304,345,340,294,251,96,114
"14023",1966,"Nutf2",245,162,189,128,137,102,165,149,89,80,45,49
"14024",4645,"Edc4",1519,1272,1117,1115,890,1020,1425,1568,993,986,544,640
"14025",3246,"Pskh1",370,329,328,314,292,361,441,527,254,206,226,214
"14026",888,"Ctrl",13,6,10,7,10,15,8,8,5,4,3,4
"14027",1270,"Psmb10",512,326,406,275,199,157,711,646,795,456,222,198
"14028",1362,"Lcat",83,69,40,51,54,62,0,7,2,4,3,0
"14029",3832,"Slc12a4",1812,1797,1926,1857,2002,1849,79,138,83,147,51,24
"14030",1766,"Dpep2",4,5,1,0,0,0,27,232,10,7,2,0
"14031",1871,"Ddx28",66,47,71,45,30,41,202,283,110,77,55,60
"14032",1860,"Dus2",140,84,126,107,98,110,170,291,96,64,92,87
"14033",6014,"Nfatc3",1501,1198,1250,1115,1265,1338,1535,1641,1344,1179,818,839
"14034",2672,"Esrp2",460,405,324,207,102,99,1492,1803,1767,1685,703,817
"14035",1647,"1810019D21Rik",47,44,45,19,22,37,215,251,120,140,142,171
"14036",2706,"Pla2g15",132,79,77,68,76,103,60,68,162,250,528,636
"14037",3730,"Slc7a6",1602,1473,1577,1227,681,649,877,824,846,836,646,649
"14038",1525,"Slc7a6os",2052,1712,1732,1390,1075,1059,1219,1221,935,841,359,410
"14039",2254,"Prmt7",602,398,471,343,260,227,628,641,556,403,325,334
"14040",5148,"Smpd3",15,24,8,5,7,6,7,12,7,3,5,4
"14041",2632,"Zfp90",207,160,208,206,247,240,161,182,54,62,20,33
"14042",3995,"Cdh3",7470,6698,10138,9763,10360,9555,51,66,66,65,41,27
"14043",1341,"1110028F18Rik",9,6,5,11,15,16,0,1,1,1,0,1
"14044",4413,"Cdh1",5333,6657,7146,7026,2841,2578,16127,18994,14131,13893,2144,1904
"14045",4409,"Tango6",318,256,341,311,316,236,294,301,384,320,155,174
"14046",5912,"Has3",82,116,186,156,224,185,66,61,39,24,11,12
"14047",2931,"Chtf8",1322,1220,1235,1084,1125,1139,1916,2163,1700,1296,749,763
"14048",2249,"Utp4",1601,1525,1832,1477,780,660,1468,1599,1219,1151,365,334
"14049",4423,"Sntb2",2707,3436,4869,5015,3476,3055,1714,1453,1412,1184,282,284
"14050",2075,"Vps4a",783,628,716,598,799,686,895,1006,724,746,572,527
"14051",1537,"Pdf",331,289,273,211,235,236,408,393,476,319,345,395
