"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"14085",4993,"Cp",7596,7591,10245,8951,5569,6160,13243,9842,17482,22893,9961,10311
"14086",4616,"Hps3",393,345,409,336,355,421,318,278,260,221,209,220
"14087",5353,"Hltf",578,491,465,466,654,692,590,513,503,379,462,417
"14088",1701,"Gyg1",236,242,287,241,274,256,265,286,344,339,258,252
"14089",1453,"Cpa3",6,1,0,0,0,0,1,2,1,0,0,0
"14090",1494,"Cpb1",0,0,0,0,0,1,0,0,0,0,0,0
"14091",2147,"Agtr1b",1,0,0,0,0,0,0,0,0,0,0,0
"14092",8127,"Tbl1xr1",950,944,469,464,657,655,1036,1029,253,426,170,129
"14093",238,"Rprl2",0,0,0,0,0,0,0,0,0,0,0,0
"14094",2431,"Naaladl2",72,101,97,74,93,106,261,284,361,323,299,350
"14095",5673,"Nlgn1",14,17,60,74,45,21,0,0,0,0,1,0
"14096",2104,"Spata16",0,0,0,0,0,0,0,0,0,0,0,0
"14097",4117,"Ect2",316,294,271,204,63,58,470,564,522,337,530,342
"14098",861,"1700125G22Rik",0,0,1,1,1,0,1,0,1,0,0,0
"14099",4394,"Nceh1",140,143,97,103,93,85,89,79,16,28,13,12
"14100",4944,"Tnfsf10",254,380,86,52,56,71,265,280,49,39,56,61
"14101",4433,"Ghsr",3,1,2,0,1,1,0,0,0,0,0,1
"14102",6875,"Fndc3b",5350,4623,3977,3540,3535,3284,2968,2950,1928,2064,1842,1993
"14103",96,"Mir3092",0,0,0,1,0,0,0,0,0,0,1,0
"14104",717,"Tmem212",0,0,0,0,0,0,1,4,0,1,0,1
"14105",5153,"Pld1",1223,1112,590,660,697,696,340,307,146,152,54,73
"14106",7336,"Tnik",1891,2388,2204,2217,1980,1843,410,386,1001,1079,1010,944
"14107",2571,"Slc2a2",2,4,4,9,9,1,0,1,0,2,0,0
"14108",4992,"Eif5a2",220,235,239,237,232,205,44,33,13,11,3,4
"14109",477,"Rpl22l1",843,752,682,565,438,418,1038,1034,1015,975,426,447
"14110",2120,"Gm1527",0,0,0,0,2,0,0,0,0,0,0,0
"14111",2813,"Egfem1",1,0,6,4,2,2,0,0,0,0,0,0
"14112",98,"Mir551b",0,0,0,0,0,0,0,0,0,0,0,0
"14113",5504,"Mecom",69,95,30,22,24,30,16,19,11,7,2,2
"14114",2123,"Gm10258",0,0,0,0,0,0,0,0,0,0,0,0
"14115",1892,"Actrt3",1,0,1,1,1,0,0,2,1,0,1,1
"14116",4157,"Mynn",608,557,512,384,401,419,664,622,584,504,294,314
"14117",1840,"Lrrc34",3,3,0,0,3,1,1,1,0,1,1,1
"14118",2387,"Lrriq4",0,0,0,0,0,0,0,0,1,0,0,0
"14119",1548,"Lrrc31",0,0,0,1,0,0,0,2,0,0,0,0
"14120",3191,"Samd7",0,0,1,1,2,0,0,0,0,0,0,0
"14121",3966,"Sec62",3852,3792,3860,3504,3391,3135,3611,3618,2982,2797,2567,2422
"14122",2206,"Gpr160",217,248,158,156,129,111,179,226,189,111,72,71
"14123",11066,"Phc3",1922,1561,1150,1288,2061,2038,2581,2293,980,1179,1592,1803
"14124",4465,"Prkci",5876,6199,3988,4160,4026,3614,4681,4733,3249,3898,1714,1855
"14125",6717,"Skil",22665,19404,13328,11439,3110,2641,17101,16082,7955,8472,3113,2473
"14126",1872,"Cldn11",6,3,0,1,1,0,2,3,0,1,1,1
"14127",8842,"Slc7a14",1,0,0,0,0,0,1,0,0,0,0,0
"14128",2919,"Kcnmb2",0,0,1,0,0,1,2,0,0,0,0,0
"14129",7784,"Zmat3",251,187,299,205,281,279,349,503,247,240,275,274
"14130",1950,"4930429B21Rik",1,5,4,7,4,9,3,4,1,1,1,1
"14131",8917,"Pik3ca",2166,1974,1802,1512,2034,2053,1492,1463,1121,1075,649,524
"14132",720,"Kcnmb3",2,0,1,1,1,0,0,1,0,0,0,0
"14133",2061,"Zfp639",312,300,336,332,346,422,270,335,195,165,98,111
"14134",4531,"Mfn1",1472,1593,1737,1569,1580,1428,1387,1434,1999,2051,1021,1090
"14135",2751,"Gnb4",59,96,52,48,77,73,21,25,290,149,1103,1082
"14136",1969,"Actl6a",1186,830,1163,879,754,656,1326,1315,1712,1195,804,773
"14137",872,"Mrpl47",85,78,78,48,46,44,131,154,158,87,64,71
"14138",999,"Ndufb5",1150,1123,1601,1425,952,863,1639,1792,2131,1884,1685,1662
"14139",4686,"Usp13",175,150,212,197,249,227,2,1,2,1,0,1
"14140",3497,"Pex5l",16,26,34,31,9,10,1,6,1,0,0,0
"14141",1058,"4930419G24Rik",0,0,1,1,0,0,0,0,0,0,0,0
"14142",2529,"Gm19445",0,0,0,0,0,0,0,0,0,0,0,0
"14143",11072,"Ttc14",846,831,960,840,975,1003,1154,1212,1213,1098,833,975
"14144",3616,"Ccdc39",45,21,18,11,11,26,5,2,0,1,3,1
"14145",2326,"Fxr1",2783,2483,2778,2425,2307,2153,2413,2438,2199,2054,864,862
"14146",1015,"Dnajc19",67,74,108,103,87,76,93,93,78,58,76,70
"14147",2970,"Sox2ot",0,0,0,1,0,0,0,0,0,0,0,0
"14148",79,"Mir1897",0,0,0,0,0,0,0,0,0,0,0,0
"14149",2457,"Sox2",3,4,0,1,0,1,0,0,0,0,0,0
"14150",960,"Gm3143",0,0,0,0,0,0,0,0,0,0,0,0
"14151",452,"Gm21388",0,0,0,0,0,0,0,0,0,0,0,0
"14152",3135,"Gm6639",0,0,0,0,0,0,0,0,0,0,0,0
"14153",4864,"Atp11b",2057,2179,1869,1709,1659,1632,1835,1938,1539,1490,1012,1018
"14154",4745,"Dcun1d1",842,749,898,725,745,647,726,755,626,530,281,257
"14155",2992,"Mccc1",616,616,547,516,448,506,506,638,504,443,370,387
"14156",4451,"Mccc1os",1,0,1,1,0,1,2,1,3,2,2,2
"14157",2478,"Gm57858",0,0,0,0,0,0,0,0,0,0,0,0
"14158",3913,"Acad9",2047,1522,1466,1148,823,879,1685,1978,3257,2162,869,757
"14159",6625,"Zfp267",655,551,702,574,401,379,487,437,344,288,85,103
"14160",1801,"Qrfpr",2,0,0,0,0,0,0,2,0,0,0,1
"14161",1724,"Anxa5",4167,3049,1939,1859,2666,2247,2991,3047,1596,1808,439,421
"14162",911,"1810062G17Rik",3,5,3,5,2,4,3,4,4,8,2,3
"14163",2199,"Gm11548",0,0,0,0,0,0,0,0,0,2,0,0
"14164",2461,"Smim43",0,0,1,0,0,0,8,7,0,4,1,1
"14165",1617,"Exosc9",389,321,427,349,326,318,437,402,415,298,199,201
"14166",2811,"Ccna2",347,356,286,227,49,49,386,431,267,154,495,403
"14167",2598,"Bbs7",153,127,188,179,156,180,59,76,153,102,63,91
"14168",3694,"Trpc3",34,30,16,17,29,17,0,5,0,1,0,2
"14169",15883,"Bltp1",3243,3816,3281,3243,4018,3286,2273,2331,1720,1713,1151,1123
"14170",1972,"Adad1",2,2,7,6,3,0,1,2,1,0,1,0
"14171",949,"Il2",7,14,12,12,11,6,9,9,5,5,4,0
"14172",3072,"Il21",0,2,1,1,1,0,0,0,0,0,0,0
"14173",1059,"Cetn4",42,41,32,32,39,34,19,27,2,1,0,0
"14174",2433,"Bbs12",43,45,43,39,37,34,42,38,24,6,2,5
"14175",1441,"Fgf2os",4,3,1,2,1,0,0,1,2,0,0,1
"14176",695,"Fgf2",91,87,30,40,17,24,0,3,0,1,0,0
"14177",1072,"Nudt6",223,239,179,163,105,126,89,91,83,71,48,41
"14178",2910,"Afg2a",824,777,1021,743,417,399,642,662,657,486,235,308
"14179",2490,"Spry1",1658,1664,2332,1649,1722,1956,229,231,97,65,33,66
"14180",1215,"Gm5148",4677,5213,4329,3908,2644,2347,6826,6617,5406,4833,2089,2104
"14181",1827,"Gm20755",0,0,0,0,2,2,0,0,0,0,0,0
"14182",1257,"5430434I15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14183",4915,"Ankrd50",746,897,895,926,764,627,546,540,463,406,102,81
"14184",16109,"Fat4",729,1074,1057,1042,2010,1898,103,207,107,112,49,28
"14185",2439,"1700017G19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14186",6114,"Intu",233,222,208,219,270,259,164,197,264,184,213,235
"14187",2110,"Slc25a31",2,3,2,0,2,1,0,2,0,1,0,0
"14188",3558,"Hspa4l",329,281,114,101,154,125,463,466,361,460,356,462
"14189",3547,"Plk4",232,233,267,156,92,79,280,387,232,133,250,190
"14190",3051,"Mfsd8",104,58,118,94,73,106,187,167,103,85,133,116
"14191",794,"Gm2011",5,2,12,8,12,15,7,16,11,12,20,14
"14192",1810,"Gm10731",0,0,0,0,0,0,0,0,0,0,0,0
"14193",2492,"Abhd18",34,43,35,38,31,53,41,32,58,48,67,50
"14194",2345,"Fundc2b",0,0,0,0,2,0,0,0,0,0,0,0
"14195",1705,"Larp1b",2064,1882,2793,2066,1708,1483,754,786,1011,830,660,639
"14196",3007,"Pgrmc2",1517,1366,1704,1663,1455,1380,920,966,912,791,712,745
"14197",2742,"Gm16508",0,1,0,0,0,0,0,3,4,1,1,0
"14198",2168,"Platr4",1,3,1,8,2,1,2,3,2,3,3,6
"14199",5952,"Jade1",1759,1232,1291,1313,1767,2045,831,980,693,701,844,851
"14200",3020,"Sclt1",397,420,294,298,279,252,381,372,263,222,99,115
"14201",3574,"D3Ertd751e",12,10,17,24,11,16,37,28,32,22,28,31
"14202",922,"2610316D01Rik",0,2,2,0,2,0,2,1,2,2,0,1
"14203",11797,"Pcdh10",224,156,207,156,147,125,62,88,41,19,14,16
"14204",583,"1700027H10Rik",1,0,0,0,0,0,0,0,0,0,0,0
"14205",5218,"Pabpc4l",21,36,51,30,15,23,1,1,1,0,3,3
"14206",748,"Gm7977",2,0,4,1,3,1,3,5,4,1,1,1
"14207",3370,"1700018B24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14208",2127,"Gm20557",0,0,0,0,0,0,0,0,0,0,0,0
"14209",5168,"Pcdh18",1493,1716,5490,4225,2642,2199,43,81,81,29,22,37
"14210",9227,"Slc7a11",1041,781,1241,1490,2177,1360,254,224,398,278,205,193
"14211",3069,"Noct",7536,7176,7254,5689,5859,4622,4871,7209,5405,4948,958,777
"14212",2676,"Elf2",6015,5710,5380,4408,3548,3177,3411,3369,2775,2487,1042,844
"14213",1430,"Mgarp",16,10,6,4,5,6,0,3,2,2,0,0
"14214",630,"Gm9442",4,7,4,3,4,1,2,2,2,1,1,3
"14215",414,"Ndufc1",201,201,304,322,229,230,352,336,281,281,259,313
"14216",6090,"Naa15",2908,2619,3250,2508,1609,1429,2999,3011,2824,2595,960,984
"14217",3488,"Rab33b",905,727,573,455,655,661,672,680,333,266,189,152
"14218",7356,"Setd7",2783,2496,2314,2713,3796,3582,1998,2030,2054,2356,1968,1940
"14219",719,"5031434O11Rik",15,30,32,31,27,37,19,36,8,16,4,4
"14220",589,"Mgst2",3,4,3,1,2,0,5,7,1,1,0,0
"14221",6514,"Maml3",905,1213,1295,1437,1083,1324,731,872,255,332,152,126
"14222",2189,"Gm20089",0,0,0,0,0,0,1,0,0,0,0,0
"14223",5552,"Foxo1",3404,3193,4104,3344,2045,1978,1792,2172,2476,2296,1222,1099
"14224",1805,"Gm2447",1,1,0,2,1,0,0,0,0,2,1,0
"14225",3515,"Gm20750",1,0,0,0,0,0,0,0,0,0,0,0
"14226",2920,"Cog6",413,402,477,513,500,479,524,655,803,575,1078,1224
"14227",2089,"Lhfpl6",4929,5110,7344,8605,7970,7347,143,126,55,72,70,65
"14228",1560,"Nhlrc3",139,77,81,87,88,72,210,210,200,229,352,467
"14229",4321,"Proser1",1168,782,815,530,496,646,665,720,750,581,320,399
"14230",864,"Stoml3",3,1,6,7,5,5,0,2,0,0,1,0
"14231",12348,"Frem2",776,784,1431,1381,923,759,139,157,23,28,0,2
"14232",2312,"C820005J03Rik",1,0,0,0,0,0,0,0,0,0,0,0
"14233",4867,"Ufm1",933,822,751,686,762,712,1170,1252,1502,1295,1533,1420
"14234",4992,"Trpc4",1,4,1,4,0,1,0,0,1,0,0,0
"14235",3295,"Postn",109952,84234,89462,95375,84363,73945,444,616,394,305,194,253
"14236",1968,"Supt20",1117,908,941,904,1102,1176,649,845,476,435,206,221
"14237",1282,"Exosc8",559,449,480,352,327,286,546,482,372,278,144,103
"14238",1471,"Alg5",491,454,503,442,378,371,659,648,845,849,598,609
"14239",5368,"Smad9",42,47,20,42,30,41,3,6,1,3,0,0
"14240",2162,"Rfxap",295,305,332,264,178,169,280,273,223,178,89,103
"14241",3086,"Sertm1",1,4,4,1,0,0,0,0,0,0,0,0
"14242",1566,"Ccna1",2,2,0,4,1,0,0,0,0,0,0,0
"14243",973,"4931419H13Rik",0,0,0,0,0,1,0,0,0,0,0,0
"14244",4054,"Spart",455,471,566,508,461,571,480,625,499,602,328,292
"14245",2268,"Ccdc169",9,4,3,4,6,3,1,1,1,2,0,0
"14246",2348,"Sohlh2",0,0,0,0,0,0,1,0,0,0,0,0
"14247",12995,"Dclk1",1409,1252,1165,883,541,602,2649,1491,538,503,21,10
"14248",2208,"Gm19817",0,0,0,1,1,0,1,1,0,0,0,0
"14249",10983,"Nbea",1105,1182,1428,1371,1652,1253,2051,2059,2245,2171,1542,1671
"14250",2778,"Mab21l1",19,12,14,23,16,24,3,5,3,2,1,1
"14251",961,"4933417G07Rik",27,9,17,15,12,9,15,11,27,24,37,19
"14252",1902,"Tm4sf1",14922,16963,10934,14841,27424,18111,16074,15972,3184,3818,483,397
"14253",1400,"Tm4sf4",3,0,0,2,0,0,5,5,0,0,0,0
"14254",4784,"Wwtr1",7026,7999,6742,6413,7288,6573,4501,4735,3246,4103,1665,1377
"14255",2961,"Commd2",129,111,134,115,106,115,217,247,193,166,84,71
"14256",1759,"Ankub1",0,0,5,6,66,34,1,0,0,4,0,0
"14257",2864,"Rnf13",1380,1352,1412,1289,2253,1955,1758,1598,1083,1145,713,783
"14258",2020,"Pfn2",240,172,273,207,177,189,341,256,205,178,46,52
"14259",1642,"1700007F19Rik",0,0,0,1,0,0,0,0,0,0,0,0
"14260",8829,"Tsc22d2",5255,6678,8508,8261,5149,4132,2598,2754,1777,1817,739,656
"14261",2451,"Serp1",4334,4267,4542,3384,3093,2570,4838,5563,12345,9259,19454,19965
"14262",2299,"Eif2a",1916,1834,1714,1503,1327,1352,2399,2538,1942,1633,862,791
"14263",3546,"Selenot",2971,2759,3338,2884,2759,2356,3655,3588,3395,2812,2748,2794
"14264",2195,"Erich6",4,4,6,7,2,2,6,12,3,3,5,6
"14265",2000,"Gm8234",1,4,6,1,2,5,0,2,0,1,0,0
"14266",2488,"Siah2",1741,2042,1777,1412,1482,1231,761,901,951,610,345,361
"14267",938,"4930593A02Rik",0,0,2,1,1,0,0,0,1,0,0,1
"14268",2177,"Mindy4b-ps",0,0,1,0,0,0,0,0,0,0,1,0
"14269",1896,"Clrn1",0,0,0,0,1,1,0,0,0,0,1,0
"14270",636,"Rpl13-ps6",1113,1370,1085,963,537,533,1715,1449,1160,994,488,473
"14271",10249,"Med12l",102,123,62,57,32,25,17,36,33,45,12,16
"14272",2225,"Gpr171",1,0,0,1,1,0,0,0,0,3,1,3
"14273",1798,"P2ry14",3,1,0,1,0,0,1,1,1,2,2,3
"14274",7333,"F630111L10Rik",0,0,0,1,1,0,0,0,0,1,0,0
"14275",1163,"Gpr87",37,71,95,70,38,40,0,0,0,0,0,0
"14276",2528,"P2ry13",0,0,0,1,0,0,0,0,0,0,0,0
"14277",2338,"P2ry12",2,3,1,4,2,4,0,0,0,0,0,0
"14278",10084,"Igsf10",1770,2554,1500,1489,1438,1354,10,30,10,6,7,6
"14279",1206,"Gm5709",0,0,0,0,0,0,0,0,0,0,0,0
"14280",1303,"Aadacl2fm2",0,0,0,0,0,0,0,0,0,0,0,0
"14281",1200,"Gm16527",0,0,0,0,0,0,0,0,0,0,0,0
"14282",1206,"Aadacl2fm3",0,0,0,0,0,0,0,0,0,0,0,0
"14283",2789,"Aadacl2fm1",0,0,0,0,0,0,0,0,0,0,0,0
"14284",3050,"Gm9696",0,0,1,0,0,0,0,0,0,0,0,0
"14285",1590,"Aadacl2",0,0,0,0,0,0,0,0,0,0,0,0
"14286",1294,"Aadac",0,0,0,0,0,0,0,0,0,2,0,0
"14287",1571,"Sucnr1",1,1,0,0,1,0,0,0,0,0,0,0
"14288",5809,"Mbnl1",6524,6202,9412,11116,9639,8715,2774,2156,606,776,288,256
"14289",3662,"Gm19816",0,0,0,0,2,1,0,0,0,0,0,0
"14290",3886,"P2ry1",392,395,168,94,47,43,6,9,24,8,6,11
"14291",4197,"Rap2b",771,859,1145,757,692,555,993,1649,1818,1550,108,75
"14292",5205,"Arhgef26",686,825,1380,1324,710,628,782,795,758,721,449,439
"14293",4975,"Dhx36",1236,1102,1086,907,995,980,1182,1157,920,874,410,429
"14294",3336,"Gpr149",0,0,0,1,0,0,0,0,0,0,0,0
"14295",4240,"Mme",12622,9294,3229,5997,18957,16878,3127,1739,55,96,47,51
"14296",6276,"Plch1",8,7,2,2,2,0,28,35,17,10,10,11
"14297",1541,"E130311K13Rik",90,91,93,113,138,157,44,53,15,20,35,31
"14298",3109,"Slc33a1",281,291,414,396,454,511,329,343,324,266,1088,1121
"14299",4567,"Gmps",1310,1137,1277,1013,919,834,1110,1029,1255,807,691,734
"14300",2739,"Vmn2r1",13,9,10,19,12,14,2,2,4,6,1,1
"14301",2484,"Vmn2r2",2,5,2,0,12,4,2,3,0,0,0,0
"14302",2670,"Vmn2r3",0,0,0,0,0,1,0,0,0,0,0,0
"14303",2484,"Vmn2r4",0,0,0,0,0,1,0,0,0,0,0,0
"14304",2484,"Vmn2r5",0,0,0,0,0,1,0,0,0,0,0,0
"14305",2484,"Vmn2r6",0,0,0,0,0,0,0,0,0,0,0,0
"14306",1911,"Vmn2r-ps11",0,0,0,0,0,0,0,0,0,0,0,0
"14307",2484,"Vmn2r7",0,0,0,0,0,0,0,0,0,0,0,0
"14308",2986,"Kcnab1",32,33,7,13,4,3,8,3,3,3,3,0
"14309",1383,"A730090N16Rik",1,0,3,3,2,0,3,3,9,5,5,4
"14310",2885,"Ssr3",6906,7466,8925,7495,6002,5192,6192,7256,9681,7366,9499,9103
"14311",1861,"4931440P22Rik",109,118,140,113,77,95,12,26,17,9,15,12
"14312",4154,"Tiparp",10230,10363,11175,9418,10280,7883,2003,2240,1953,1940,1167,935
"14313",4276,"Lekr1",47,56,53,47,56,61,41,38,7,14,6,6
"14314",2145,"Ccnl1",11071,8253,6214,5513,6323,7015,6512,6589,4552,4424,2680,2616
"14315",5320,"Veph1",0,4,4,5,1,2,0,1,0,4,5,1
"14316",1922,"Ptx3",1701,2263,3762,5263,3130,2328,265,205,78,42,47,51
"14317",1595,"Shox2",3,7,3,2,1,6,0,2,1,1,1,0
"14318",3232,"Rsrc1",454,460,515,546,535,427,602,624,425,370,174,174
"14319",1161,"Mlf1",244,198,144,191,111,70,390,437,102,92,113,69
"14320",2598,"Gfm1",871,722,944,820,741,717,843,790,767,554,659,656
"14321",1092,"Lxn",364,358,409,546,424,340,322,378,342,326,171,194
"14322",1411,"Rarres1",16,25,30,20,17,16,0,3,0,0,2,0
"14323",2978,"Mfsd1",1043,1186,1239,1274,1217,1205,1054,1167,1335,1417,664,561
"14324",2397,"Iqschfp",0,0,0,0,0,0,0,0,0,0,0,0
"14325",1579,"Iqcj",0,0,0,0,0,0,0,0,0,0,0,0
"14326",2692,"Schip1",36,39,70,86,35,34,2,0,1,2,0,0
"14327",357,"Gm5848",332,274,337,286,237,191,397,407,237,209,142,132
"14328",6918,"Gm10723",0,0,0,0,0,0,0,0,0,0,0,0
"14329",1370,"Il12a",0,0,5,1,0,2,0,0,0,0,1,0
"14330",2578,"1110032F04Rik",33,22,43,20,4,2,50,38,82,16,3,6
"14331",4090,"Ift80",799,814,761,725,738,663,280,369,108,101,95,72
"14332",4082,"Smc4",1641,1585,1761,1497,1170,1135,1464,1681,1332,817,1159,936
"14333",64,"Mir15b",0,0,0,0,0,0,0,0,0,0,0,0
"14334",95,"Mir16-2",0,0,0,0,0,0,0,0,0,0,0,0
"14335",2920,"Trim59",1462,1134,839,563,688,758,430,418,164,115,58,65
"14336",3726,"Kpna4",4453,4418,5147,4563,3966,3176,3865,4236,3133,2829,1132,1141
"14337",735,"Gm1647",0,0,0,1,0,0,2,0,0,0,0,0
"14338",1200,"Arl14",0,0,0,0,0,0,1,1,0,0,0,0
"14339",3962,"Ppm1l",284,294,1324,1860,2358,1743,295,281,207,215,134,106
"14340",1901,"B3galnt1",55,57,61,65,94,106,4,9,4,0,0,1
"14341",1739,"Nmd3",1100,1266,1661,1363,803,638,1322,1385,1327,1088,336,331
"14342",1786,"Sptssb",0,2,10,13,6,1,0,0,0,0,0,0
"14343",2161,"Otol1",1,1,0,0,1,0,0,0,0,0,0,0
"14344",1804,"Gm6634",1,1,0,0,0,3,1,0,0,0,0,0
"14345",5887,"Sis",0,0,0,0,0,0,0,0,0,0,0,0
"14346",3732,"Slitrk3",0,0,0,0,0,0,0,0,0,0,0,0
"14347",1357,"Gm20754",0,0,0,2,0,0,0,0,0,0,0,0
"14348",1526,"4930509J09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14349",6209,"Bche",8,3,21,12,6,3,51,69,43,24,24,30
"14350",2475,"Gm20356",0,0,0,0,0,0,0,0,0,0,0,0
"14351",363,"Gm6098",0,0,1,0,0,0,0,0,0,1,0,0
"14352",2418,"Zbbx",0,0,0,0,0,0,0,0,0,0,0,0
"14353",1410,"Serpini2",0,0,0,0,0,0,0,0,0,0,0,0
"14354",2919,"Wdr49",0,0,0,0,0,0,0,1,0,0,0,0
"14355",1870,"Pdcd10",518,575,570,578,557,548,514,558,497,512,169,175
"14356",3133,"Serpini1",126,119,56,52,73,58,12,12,11,14,6,1
"14357",1031,"Platr10",0,0,0,0,0,0,0,0,0,0,0,0
"14358",4149,"Golim4",4423,5413,5231,4795,4597,4189,2191,2219,1207,1082,727,784
"14359",4956,"Fstl5",0,0,0,0,0,0,0,0,0,0,0,0
"14360",6544,"Rapgef2",908,952,1003,1043,820,859,600,679,830,728,492,443
"14361",1463,"4921511C10Rik",0,0,0,0,0,1,0,0,0,0,0,0
"14362",778,"Spmip2",0,1,0,1,0,0,0,2,2,2,2,0
"14363",7095,"Fnip2",763,870,932,819,731,566,706,902,1012,886,281,308
"14364",1364,"4930589L23Rik",0,1,0,1,1,0,0,1,0,0,0,0
"14365",1728,"Ppid",1127,1044,1115,831,582,528,927,983,624,488,259,259
"14366",2281,"Etfdh",2288,2120,2292,2175,1896,1700,1348,1542,1749,2060,856,705
"14367",1970,"4930579G24Rik",189,150,148,113,61,80,89,65,56,53,50,34
"14368",2277,"Rxfp1",0,0,0,0,0,0,0,0,0,0,0,0
"14369",2292,"Tmem144",50,43,77,46,58,65,126,146,264,358,431,435
"14370",6627,"Gask1b",195,229,355,551,277,256,22,34,18,8,20,19
"14371",7749,"Gria2",0,0,0,1,0,0,0,0,0,1,0,1
"14372",2988,"Glrb",300,339,281,297,134,170,22,45,52,44,25,22
"14373",3512,"Pdgfc",2998,3667,4076,3512,2054,2478,1776,1415,1078,1215,294,298
"14374",1194,"A830029E22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14375",3453,"Ctso",516,550,466,698,690,682,550,514,251,234,167,121
"14376",1635,"Tdo2",3,2,2,1,1,4,0,2,0,0,0,0
"14377",1657,"Asic5",0,0,0,0,0,0,0,1,0,1,0,0
"14378",3251,"Gucy1b1",512,736,1175,979,1274,1468,29,36,4,3,7,4
"14379",4654,"Gucy1a1",278,376,763,744,887,1384,34,40,13,4,35,26
"14380",6218,"Map9",397,299,296,268,271,322,34,44,3,10,3,4
"14381",3361,"Npy2r",0,0,0,0,0,0,0,0,0,0,0,0
"14382",1789,"Rbm46",6,7,11,23,14,15,1,0,0,0,0,2
"14383",3448,"Rbm46os",0,0,0,0,0,0,0,0,0,0,0,0
"14384",5349,"Lrat",19,38,41,39,37,27,10,12,4,0,24,19
"14385",1523,"Fgg",1749,2775,2205,2807,1362,911,6574,7056,26,19,83,102
"14386",3370,"Fga",0,2,4,2,0,4,0,0,0,0,1,0
"14387",1575,"Fgb",24,20,0,0,1,0,2045,2890,3,2,9,21
"14388",1771,"Plrg1",1293,1187,1147,871,839,833,1878,1928,776,634,489,487
"14389",3971,"Gm10710",81,51,26,26,15,7,10,1,0,0,0,0
"14390",468,"1700028M03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14391",2001,"Sfrp2",274,287,755,480,54,45,298,278,44,78,78,106
"14392",2855,"Tlr2",1379,1607,6376,5002,1779,1310,919,1057,2993,3739,2229,2326
"14393",4909,"Tmem131l",1364,1264,1115,1015,1546,1734,1384,1331,785,781,381,414
"14394",874,"Mnd1",125,101,144,132,85,86,98,90,46,40,23,24
"14395",5755,"Trim2",524,508,582,549,547,586,754,850,1028,1287,254,241
"14396",556,"Gm6525",8,9,8,5,5,4,13,13,8,9,5,3
"14397",1112,"4930565D16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14398",6073,"Fhdc1",2928,2401,2876,2851,2766,2922,766,912,705,600,234,333
"14399",3023,"Arfip1",1211,1135,1170,1066,1023,990,1157,1189,915,883,627,623
"14400",3459,"Tigd4",3,2,0,2,1,1,0,1,0,0,1,1
"14401",3342,"Tmem154",368,362,62,102,63,100,101,67,7,27,0,0
"14402",4751,"Fbxw7",1038,1111,1284,1083,982,941,1330,1315,1548,1421,588,550
"14403",525,"Fbxw7as1",5,0,3,0,1,1,1,3,2,4,1,0
"14404",539,"1700036G14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"14405",1521,"Gm15535",1,0,2,1,2,0,0,6,0,0,1,4
"14406",2307,"Gatb",149,124,133,157,118,111,254,326,252,201,143,140
"14407",4388,"Fhip1a",433,565,643,528,440,447,1479,2662,1830,1791,810,725
"14408",2737,"Glt28d2",189,151,191,154,122,147,396,460,551,500,214,190
"14409",949,"Prss48",0,1,1,0,0,0,0,0,0,0,0,0
"14410",6414,"Sh3d19",3989,3581,3597,4030,5384,4707,1969,2877,950,1013,1630,1753
"14411",943,"Rps3a1",5203,5875,5466,4592,3018,2594,6534,6615,5350,4681,1755,1622
"14412",68,"Snord73a",20,17,33,22,13,6,12,11,23,30,5,1
"14413",71,"Snord73b",35,36,40,39,31,24,16,23,22,12,7,10
"14414",11512,"Lrba",1359,1182,610,699,523,553,2203,2237,1353,1243,1103,1089
"14415",2703,"Mab21l2",1,1,0,2,0,1,0,0,0,0,0,0
"14416",4199,"Dclk2",16,20,29,22,14,17,85,86,85,75,29,25
"14417",1245,"Cd1d2",4,9,13,14,2,2,17,6,18,27,9,7
"14418",1845,"Cd1d1",196,245,165,179,59,56,490,418,660,727,374,440
"14419",7287,"Kirrel1",7030,6004,6320,6257,5398,4646,504,336,22,24,10,9
"14420",1621,"Gm19382",3,0,2,1,1,1,0,0,0,0,0,0
"14421",485,"Gm10705",320,272,340,296,232,211,313,352,303,265,168,179
"14422",1991,"Fcrl2",1,4,0,3,2,2,0,3,0,0,0,0
"14423",2037,"Cd5l",0,1,28,11,0,1,0,0,0,0,0,0
"14424",2042,"Fcrl1",0,1,4,5,3,0,0,0,0,0,0,0
"14425",3451,"Fcrl5",0,0,0,0,0,0,0,0,0,0,0,0
"14426",5141,"Etv3",1954,1915,2026,1582,1208,1187,1957,2087,1225,1373,407,399
"14427",1065,"Etv3l",3,0,5,3,2,5,3,6,2,1,2,0
"14428",5600,"Arhgef11",1867,1788,1651,1513,1758,1740,1155,1196,760,813,550,524
